provider_id,npi,specialty,state
PRV018858,1240050242,Psychiatry,MO
PRV018859,1753372479,Emergency Medicine,GA
PRV018860,1611422436,Radiology,LA
PRV018861,1112618216,Dermatology,DE
PRV018862,1219176007,Cardiology,CO
PRV018863,1530505380,Radiology,VA
PRV018864,1051399435,OBGYN,ID
PRV018865,1976063667,Pediatrics,MI
PRV018866,1677110782,Orthopedics,CO
PRV018867,1212633843,Orthopedics,OH
PRV018868,1744228852,Internal Medicine,IA
PRV018869,1254593535,Cardiology,ID
PRV018870,1097771677,Emergency Medicine,FL
PRV018871,1093960498,Orthopedics,SC
PRV018872,1326094589,Family Medicine,OH
PRV018873,1667455915,Internal Medicine,UT
PRV018874,1175930606,Radiology,FL
PRV018875,1402084141,Internal Medicine,TX
PRV018876,1276079347,Family Medicine,IL
PRV018877,1249390416,Family Medicine,DE
PRV018878,1117953125,Psychiatry,CO
PRV018879,1810844856,Dermatology,CO
PRV018880,1586128453,Pediatrics,WY
PRV018881,1490962451,Family Medicine,HI
PRV018882,1104361268,Pediatrics,MI
PRV018883,1575319016,Cardiology,AR
PRV018884,1000298372,Internal Medicine,AZ
PRV018885,1634555170,Pediatrics,MI
PRV018886,1829493663,OBGYN,PA
PRV018887,1999520747,Orthopedics,OR
PRV018888,1618359864,Emergency Medicine,AR
PRV018889,1709041025,Emergency Medicine,AR
PRV018890,1032283804,Orthopedics,OK
PRV018891,1937344896,Pediatrics,NH
PRV018892,1871564146,OBGYN,TN
PRV018893,1671762498,Dermatology,MA
PRV018894,1148386384,Radiology,AR
PRV018895,1533562602,Dermatology,WV
PRV018896,1392756716,Cardiology,OH
PRV018897,1271053912,OBGYN,NJ
PRV018898,1943798330,Pediatrics,NV
PRV018899,1071527892,Cardiology,VA
PRV018900,1399758833,Orthopedics,NV
PRV018901,1344747016,OBGYN,ID
PRV018902,1057549952,Psychiatry,CA
PRV018903,1551114755,Pediatrics,DE
PRV018904,1550705418,Psychiatry,SD
PRV018905,1783165642,Dermatology,HI
PRV018906,1834948645,Pediatrics,OK
PRV018907,1883347190,Dermatology,KS
PRV018908,1425412267,Psychiatry,HI
PRV018909,1100002307,Pediatrics,IA
PRV018910,1619306614,Pediatrics,WI
PRV018911,1600784016,Psychiatry,WA
PRV018912,1909102137,Pediatrics,WI
PRV018913,1692259006,Cardiology,WY
PRV018914,1054984919,Dermatology,CA
PRV018915,1015770800,Internal Medicine,MS
PRV018916,1890841905,Radiology,KS
PRV018917,1632673252,Pediatrics,PA
PRV018918,1642819544,Emergency Medicine,MA
PRV018919,1596331039,Pediatrics,IN
PRV018920,1190874235,Family Medicine,IL
PRV018921,1171207828,Cardiology,OR
PRV018922,1552293201,Pediatrics,MT
PRV018923,1705473318,Orthopedics,NY
PRV018924,1985761992,Emergency Medicine,MN
PRV018925,1788669044,Orthopedics,NV
PRV018926,1112653179,Psychiatry,CO
PRV018927,1069531146,Dermatology,NC
PRV018928,1526263411,Emergency Medicine,GA
PRV018929,1385562921,Cardiology,MS
PRV018930,1481975585,Emergency Medicine,MD
PRV018931,1764471088,Radiology,LA
PRV018932,1946939715,Pediatrics,MN
PRV018933,1307344231,OBGYN,MS
PRV018934,1328501340,Dermatology,NM
PRV018935,1388433617,Psychiatry,VT
PRV018936,1998656012,Emergency Medicine,CT
PRV018937,1029494420,Pediatrics,SD
PRV018938,1479300044,Dermatology,MT
PRV018939,1645266442,Psychiatry,GA
PRV018940,1586229431,Family Medicine,NJ
PRV018941,1632906886,Family Medicine,NE
PRV018942,1077958433,Pediatrics,TX
PRV018943,1058113430,Pediatrics,CO
PRV018944,1335906518,Family Medicine,RI
PRV018945,1222486173,Family Medicine,MA
PRV018946,1582036307,Family Medicine,AL
PRV018947,1069594362,Pediatrics,ND
PRV018948,1452803913,Radiology,CA
PRV018949,1495539147,Psychiatry,VA
PRV018950,1187817481,Dermatology,SC
PRV018951,1754584381,Dermatology,ND
PRV018952,1035209814,OBGYN,CA
PRV018953,1514376933,Internal Medicine,IA
PRV018954,1832145041,Internal Medicine,WA
PRV018955,1122243643,Cardiology,PA
PRV018956,1136433724,Dermatology,TX
PRV018957,1802551338,Radiology,ND
PRV018958,1856190808,Cardiology,OH
PRV018959,1497903252,OBGYN,ND
PRV018960,1309070547,Radiology,RI
PRV018961,1299003029,Orthopedics,IA
PRV018962,1909538149,Radiology,CT
PRV018963,1577650955,Internal Medicine,AR
PRV018964,1186519802,Pediatrics,SC
PRV018965,1933764719,Orthopedics,TN
PRV018966,1632928921,OBGYN,MA
PRV018967,1502813330,Orthopedics,IA
PRV018968,1845601120,Radiology,CT
PRV018969,1401568656,Radiology,OH
PRV018970,1235567450,OBGYN,CA
PRV018971,1033848109,Radiology,NC
PRV018972,1693056345,Dermatology,OK
PRV018973,1343309741,Cardiology,VT
PRV018974,1735882168,Radiology,ND
PRV018975,1090574089,Emergency Medicine,MO
PRV018976,1698861553,Dermatology,DE
PRV018977,1370046012,OBGYN,MA
PRV018978,1551375394,Psychiatry,ID
PRV018979,1843861147,Orthopedics,LA
PRV018980,1631133437,Psychiatry,NE
PRV018981,1411282770,Cardiology,RI
PRV018982,1087833122,Cardiology,MN
PRV018983,1288542062,Radiology,MA
PRV018984,1335843764,Radiology,IN
PRV018985,1642066878,Pediatrics,NV
PRV018986,1367626449,Cardiology,FL
PRV018987,1088885529,Pediatrics,NM
PRV018988,1839129299,Family Medicine,WV
PRV018989,1599752615,Dermatology,OH
PRV018990,1537055706,Radiology,TX
PRV018991,1919129166,Psychiatry,MA
PRV018992,1956650750,Radiology,MI
PRV018993,1574555681,Radiology,GA
PRV018994,1176731045,Cardiology,CA
PRV018995,1589240871,Psychiatry,SC
PRV018996,1047289963,OBGYN,OH
PRV018997,1491717483,Emergency Medicine,WV
PRV018998,1404242987,Dermatology,MD
PRV018999,1431666935,Orthopedics,PA
PRV019000,1749708380,Internal Medicine,WI
PRV019001,1380695070,Psychiatry,RI
PRV019002,1922431389,Family Medicine,WA
PRV019003,1124341022,Radiology,MS
PRV019004,1754728202,Cardiology,HI
PRV019005,1226873671,Cardiology,ID
PRV019006,1757185711,Pediatrics,AL
PRV019007,1612089296,Radiology,NM
PRV019008,1681872035,OBGYN,MO
PRV019009,1667125271,OBGYN,GA
PRV019010,1326958302,OBGYN,NV
PRV019011,1777955555,Psychiatry,CO
PRV019012,1724563559,Internal Medicine,LA
PRV019013,1602727841,Family Medicine,KS
PRV019014,1064395812,Internal Medicine,MT
PRV019015,1318457920,Emergency Medicine,MD
PRV019016,1201927391,Radiology,WV
PRV019017,1517071673,Orthopedics,CO
PRV019018,1697202805,Radiology,CT
PRV019019,1681871889,Cardiology,GA
PRV019020,1803564342,Cardiology,CT
PRV019021,1996148904,Dermatology,AR
PRV019022,1055369423,Internal Medicine,KS
PRV019023,1534497661,Orthopedics,IA
PRV019024,1273014749,Pediatrics,IL
PRV019025,1253997694,OBGYN,AZ
PRV019026,1358033000,Cardiology,NC
PRV019027,1592952263,Orthopedics,TN
PRV019028,1469263197,Dermatology,WV
PRV019029,1282416473,OBGYN,LA
PRV019030,1866327669,Radiology,MN
PRV019031,1057955314,OBGYN,ME
PRV019032,1135931933,OBGYN,MN
PRV019033,1337982709,OBGYN,WY
PRV019034,1422652644,Cardiology,ID
PRV019035,1552051901,Pediatrics,ND
PRV019036,1322443086,Cardiology,NE
PRV019037,1755029671,Dermatology,NM
PRV019038,1506007526,Radiology,AR
PRV019039,1223577897,Emergency Medicine,NC
PRV019040,1978910801,Cardiology,DE
PRV019041,1765322788,Radiology,ND
PRV019042,1874452341,Emergency Medicine,NH
PRV019043,1067922171,Pediatrics,NC
PRV019044,1756161552,Orthopedics,OH
PRV019045,1878703192,Radiology,AZ
PRV019046,1314446890,Emergency Medicine,OK
PRV019047,1344640798,Psychiatry,NH
PRV019048,1452972273,Family Medicine,NJ
PRV019049,1257031109,Emergency Medicine,IL
PRV019050,1777750773,OBGYN,WI
PRV019051,1611597379,Emergency Medicine,ND
PRV019052,1385427616,Family Medicine,WA
PRV019053,1887458553,Pediatrics,MI
PRV019054,1441312853,OBGYN,NM
PRV019055,1723780737,Orthopedics,KY
PRV019056,1960874385,Psychiatry,OR
PRV019057,1242286126,Dermatology,NE
PRV019058,1618477923,Dermatology,UT
PRV019059,1217774901,Pediatrics,AL
PRV019060,1670818366,OBGYN,CO
PRV019061,1225673261,Dermatology,NJ
PRV019062,1275803624,Radiology,OH
PRV019063,1651192317,Cardiology,MN
PRV019064,1057461085,OBGYN,TX
PRV019065,1330592035,Dermatology,OR
PRV019066,1069578486,Radiology,FL
PRV019067,1706064569,Internal Medicine,OH
PRV019068,1641028578,Dermatology,HI
PRV019069,1919115425,OBGYN,CO
PRV019070,1812923714,Psychiatry,NC
PRV019071,1179304694,Psychiatry,MO
PRV019072,1101941673,Family Medicine,MT
PRV019073,1069998860,Psychiatry,ME
PRV019074,1435710209,Internal Medicine,LA
PRV019075,1726882217,Internal Medicine,NY
PRV019076,1668489619,Cardiology,MI
PRV019077,1017910368,Orthopedics,TN
PRV019078,1943036616,Family Medicine,LA
PRV019079,1165532805,Cardiology,IL
PRV019080,1260977704,OBGYN,OH
PRV019081,1116895837,Emergency Medicine,AK
PRV019082,1571353075,Pediatrics,HI
PRV019083,1524607194,Dermatology,NV
PRV019084,1802921837,Dermatology,HI
PRV019085,1980788960,Family Medicine,ME
PRV019086,1048989288,Internal Medicine,TN
PRV019087,1690979397,Internal Medicine,TX
PRV019088,1073208757,Cardiology,AK
PRV019089,1401881913,Orthopedics,ID
PRV019090,1447100544,OBGYN,PA
PRV019091,1969067380,Internal Medicine,VA
PRV019092,1675843462,Emergency Medicine,AL
PRV019093,1811372404,Dermatology,KY
PRV019094,1292226269,Pediatrics,AR
PRV019095,1098201438,Dermatology,NY
PRV019096,1973420848,OBGYN,IA
PRV019097,1981072022,Dermatology,AK
PRV019098,1760093958,Orthopedics,UT
PRV019099,1575658825,Dermatology,MS
PRV019100,1872502646,Emergency Medicine,HI
PRV019101,1038450643,Pediatrics,CA
PRV019102,1311604422,Dermatology,AL
PRV019103,1527725117,Radiology,RI
PRV019104,1817365877,Dermatology,OR
PRV019105,1083980360,Internal Medicine,ME
PRV019106,1999930158,Psychiatry,AR
PRV019107,1256371090,Family Medicine,IL
PRV019108,1832777657,Emergency Medicine,MO
PRV019109,1985401933,Orthopedics,HI
PRV019110,1827042218,Family Medicine,NV
PRV019111,1591093459,OBGYN,WI
PRV019112,1622308526,Internal Medicine,KS
PRV019113,1855038169,Dermatology,OR
PRV019114,1231616646,Pediatrics,MO
PRV019115,1797382456,Dermatology,IA
PRV019116,1411183215,OBGYN,NH
PRV019117,1940197655,Family Medicine,AZ
PRV019118,1916607468,Internal Medicine,TX
PRV019119,1992686449,Emergency Medicine,WI
PRV019120,1713126437,OBGYN,ID
PRV019121,1438167109,Pediatrics,SD
PRV019122,1058698020,Cardiology,NC
PRV019123,1235344011,OBGYN,AL
PRV019124,1435301634,Pediatrics,AK
PRV019125,1907160394,Pediatrics,NM
PRV019126,1386427637,Internal Medicine,CT
PRV019127,1007462351,Emergency Medicine,LA
PRV019128,1626016175,Dermatology,TN
PRV019129,1259455137,Cardiology,CT
PRV019130,1968852674,Radiology,MO
PRV019131,1433014681,Dermatology,AZ
PRV019132,1005372875,Pediatrics,OH
PRV019133,1543880410,Psychiatry,ID
PRV019134,1449766331,Family Medicine,ID
PRV019135,1673176112,Dermatology,LA
PRV019136,1956152601,Psychiatry,FL
PRV019137,1249375549,Orthopedics,UT
PRV019138,1573013581,Orthopedics,DE
PRV019139,1554895305,Cardiology,SD
PRV019140,1263612235,Emergency Medicine,WY
PRV019141,1998183480,Pediatrics,NH
PRV019142,1435880397,Internal Medicine,DE
PRV019143,1892211541,Dermatology,MT
PRV019144,1148711816,Orthopedics,KY
PRV019145,1027546596,OBGYN,GA
PRV019146,1420031042,Orthopedics,OK
PRV019147,1577762795,Radiology,WV
PRV019148,1838918323,Cardiology,ME
PRV019149,1170961949,Internal Medicine,SC
PRV019150,1983697223,Dermatology,GA
PRV019151,1854041464,Internal Medicine,KY
PRV019152,1866271479,Orthopedics,MI
PRV019153,1478383952,Pediatrics,MA
PRV019154,1220125700,Orthopedics,MA
PRV019155,1610875075,Internal Medicine,DE
PRV019156,1021938150,Family Medicine,KY
PRV019157,1386213939,Emergency Medicine,ID
PRV019158,1715370501,Internal Medicine,WA
PRV019159,1887207229,Family Medicine,NY
PRV019160,1456384881,Psychiatry,OR
PRV019161,1148827776,Orthopedics,MD
PRV019162,1192512626,Dermatology,IN
PRV019163,1324402643,OBGYN,DE
PRV019164,1033109912,Dermatology,NJ
PRV019165,1142014664,Emergency Medicine,OR
PRV019166,1809727866,Radiology,MN
PRV019167,1823744079,Pediatrics,FL
PRV019168,1654317039,Pediatrics,WV
PRV019169,1295019554,Cardiology,WY
PRV019170,1796008906,Emergency Medicine,AK
PRV019171,1399888545,Internal Medicine,SC
PRV019172,1329227979,Psychiatry,AL
PRV019173,1004736717,Family Medicine,IA
PRV019174,1344857775,Orthopedics,NC
PRV019175,1457046950,Emergency Medicine,NJ
PRV019176,1313023439,Cardiology,VT
PRV019177,1640165658,Orthopedics,HI
PRV019178,1584994031,Emergency Medicine,MO
PRV019179,1273737877,Emergency Medicine,ND
PRV019180,1826584954,Psychiatry,NJ
PRV019181,1805991464,Psychiatry,GA
PRV019182,1879264320,Cardiology,VA
PRV019183,1269794983,Radiology,OH
PRV019184,1111797816,Internal Medicine,WV
PRV019185,1650996388,Pediatrics,LA
PRV019186,1261397626,Dermatology,AR
PRV019187,1457763384,Psychiatry,IN
PRV019188,1348177487,Dermatology,AL
PRV019189,1845057370,Pediatrics,SC
PRV019190,1047644395,Orthopedics,ND
PRV019191,1633434058,Emergency Medicine,HI
PRV019192,1820139548,Pediatrics,AR
PRV019193,1385077580,Dermatology,MT
PRV019194,1512011570,Orthopedics,WA
PRV019195,1186584598,Dermatology,ME
PRV019196,1875662166,Orthopedics,UT
PRV019197,1020583553,Psychiatry,NE
PRV019198,1370087790,Dermatology,PA
PRV019199,1001573477,Internal Medicine,PA
PRV019200,1126256862,OBGYN,IA
PRV019201,1077570635,Orthopedics,KY
PRV019202,1046571786,Internal Medicine,TN
PRV019203,1173542759,Family Medicine,NJ
PRV019204,1528242052,Radiology,NY
PRV019205,1225710840,Cardiology,VT
PRV019206,1604720505,OBGYN,NM
PRV019207,1140233479,Emergency Medicine,TX
PRV019208,1213529855,Dermatology,WV
PRV019209,1573143223,Pediatrics,HI
PRV019210,1395026920,Psychiatry,NC
PRV019211,1231312073,Emergency Medicine,NY
PRV019212,1490484243,Orthopedics,AZ
PRV019213,1104299290,Internal Medicine,MS
PRV019214,1001318662,Radiology,RI
PRV019215,1863100673,Pediatrics,FL
PRV019216,1036834098,Emergency Medicine,NJ
PRV019217,1149638204,Radiology,IL
PRV019218,1865365602,Family Medicine,IL
PRV019219,1166446736,OBGYN,WY
PRV019220,1143782766,Orthopedics,CO
PRV019221,1772975124,Internal Medicine,DE
PRV019222,1500946420,Emergency Medicine,RI
PRV019223,1709798704,Emergency Medicine,IN
PRV019224,1179752021,Orthopedics,IN
PRV019225,1118697376,Dermatology,UT
PRV019226,1147998727,Emergency Medicine,MO
PRV019227,1894003131,Radiology,KY
PRV019228,1279205958,OBGYN,WV
PRV019229,1111236912,Dermatology,NV
PRV019230,1167121632,Family Medicine,AK
PRV019231,1473781634,Internal Medicine,ME
PRV019232,1930883391,Pediatrics,NE
PRV019233,1090931629,Internal Medicine,MO
PRV019234,1660875949,Orthopedics,OK
PRV019235,1477350004,Emergency Medicine,NH
PRV019236,1966095897,OBGYN,CO
PRV019237,1004148424,Dermatology,CT
PRV019238,1148820156,Emergency Medicine,PA
PRV019239,1112119950,Family Medicine,HI
PRV019240,1991586920,Internal Medicine,IL
PRV019241,1660324855,Emergency Medicine,SC
PRV019242,1020955707,Dermatology,LA
PRV019243,1619387838,Pediatrics,MT
PRV019244,1998582066,Orthopedics,MO
PRV019245,1093783491,Emergency Medicine,WV
PRV019246,1525934557,Cardiology,NV
PRV019247,1363262550,Radiology,IL
PRV019248,1434109331,Radiology,TN
PRV019249,1995287347,Dermatology,WA
PRV019250,1570012831,OBGYN,NC
PRV019251,1124448749,Psychiatry,AZ
PRV019252,1742700601,Emergency Medicine,WV
PRV019253,1171107355,Internal Medicine,WV
PRV019254,1727031429,Dermatology,MD
PRV019255,1915521710,OBGYN,WI
PRV019256,1747461687,Dermatology,NC
PRV019257,1691087959,Internal Medicine,MI
PRV019258,1140969806,Family Medicine,RI
PRV019259,1267057265,Pediatrics,WI
PRV019260,1979238139,Internal Medicine,NJ
PRV019261,1068935267,Pediatrics,IA
PRV019262,1462873047,Cardiology,VA
PRV019263,1345804311,Orthopedics,PA
PRV019264,1204903206,Emergency Medicine,AK
PRV019265,1991415348,Pediatrics,OR
PRV019266,1815434949,Internal Medicine,NE
PRV019267,1691950160,Radiology,WV
PRV019268,1469350458,Pediatrics,OK
PRV019269,1017376714,Emergency Medicine,WI
PRV019270,1302064219,Family Medicine,MA
PRV019271,1797809715,Family Medicine,MT
PRV019272,1521256127,Emergency Medicine,DE
PRV019273,1981179040,Emergency Medicine,SD
PRV019274,1121936003,Emergency Medicine,AK
PRV019275,1839859552,Psychiatry,AZ
PRV019276,1664780161,Emergency Medicine,WY
PRV019277,1506850445,Radiology,HI
PRV019278,1904756104,Orthopedics,FL
PRV019279,1085917301,Family Medicine,WY
PRV019280,1839850307,Psychiatry,WI
PRV019281,1329109958,Dermatology,CT
PRV019282,1828728241,Pediatrics,NV
PRV019283,1834718702,Pediatrics,IA
PRV019284,1379566493,Radiology,NH
PRV019285,1205869950,Family Medicine,WA
PRV019286,1559189831,Cardiology,AK
PRV019287,1832476190,Psychiatry,ND
PRV019288,1513315368,Pediatrics,CA
PRV019289,1828441230,OBGYN,CA
PRV019290,1718962181,Family Medicine,MT
PRV019291,1668836924,Dermatology,AR
PRV019292,1572404617,Family Medicine,PA
PRV019293,1715343391,Psychiatry,UT
PRV019294,1691202707,Family Medicine,NV
PRV019295,1131173310,Orthopedics,WA
PRV019296,1304651205,Dermatology,NJ
PRV019297,1267873608,Emergency Medicine,IA
PRV019298,1618199954,Family Medicine,DE
PRV019299,1725323806,Emergency Medicine,WI
PRV019300,1427585759,Pediatrics,PA
PRV019301,1659737872,Orthopedics,OK
PRV019302,1008982822,Family Medicine,RI
PRV019303,1075134156,Emergency Medicine,AK
PRV019304,1905364403,Emergency Medicine,CT
PRV019305,1983750615,Dermatology,PA
PRV019306,1542686097,Psychiatry,DE
PRV019307,1188917058,Orthopedics,WV
PRV019308,1026659796,Family Medicine,IN
PRV019309,1028410633,Emergency Medicine,MT
PRV019310,1764286494,Family Medicine,OH
PRV019311,1963724535,Cardiology,NV
PRV019312,1287851003,Cardiology,SC
PRV019313,1895401362,Orthopedics,AK
PRV019314,1577146957,Dermatology,LA
PRV019315,1763294913,Emergency Medicine,AL
PRV019316,1465163179,Pediatrics,AL
PRV019317,1687562576,Radiology,NH
PRV019318,1264359059,Emergency Medicine,ID
PRV019319,1012525892,Psychiatry,OH
PRV019320,1908333371,Family Medicine,RI
PRV019321,1726247646,Cardiology,SD
PRV019322,1282780566,Pediatrics,ND
PRV019323,1107189325,Emergency Medicine,KS
PRV019324,1075344871,Orthopedics,AR
PRV019325,1931798315,Orthopedics,AZ
PRV019326,1613337099,OBGYN,TN
PRV019327,1332389586,Dermatology,NJ
PRV019328,1750197986,OBGYN,IL
PRV019329,1586199644,Family Medicine,DE
PRV019330,1580344516,OBGYN,UT
PRV019331,1800336403,OBGYN,KY
PRV019332,1585161651,Orthopedics,DE
PRV019333,1766279563,OBGYN,MT
PRV019334,1817217614,Dermatology,AR
PRV019335,1958149507,Orthopedics,FL
PRV019336,1349929599,Radiology,OH
PRV019337,1265739442,Dermatology,LA
PRV019338,1608721890,Psychiatry,MA
PRV019339,1974527630,Psychiatry,IA
PRV019340,1738086585,Dermatology,MN
PRV019341,1337737630,Orthopedics,KY
PRV019342,1137892690,Dermatology,TX
PRV019343,1170152061,Pediatrics,MI
PRV019344,1600985388,Psychiatry,AZ
PRV019345,1051214192,Pediatrics,GA
PRV019346,1994238634,Internal Medicine,OK
PRV019347,1135686296,Psychiatry,AR
PRV019348,1346604785,Dermatology,WI
PRV019349,1409550889,OBGYN,VT
PRV019350,1103955524,Radiology,CO
PRV019351,1687547656,Psychiatry,AZ
PRV019352,1964219817,Internal Medicine,VA
PRV019353,1489311551,Orthopedics,NH
PRV019354,1570088154,Psychiatry,KY
PRV019355,1617499568,OBGYN,SD
PRV019356,1363518427,OBGYN,IA
PRV019357,1118815843,Dermatology,OK
PRV019358,1071533691,Family Medicine,MN
PRV019359,1093583107,Dermatology,OR
PRV019360,1318690582,Pediatrics,UT
PRV019361,1180692468,Family Medicine,MN
PRV019362,1876174317,Radiology,WA
PRV019363,1483424629,Family Medicine,MA
PRV019364,1196359923,Dermatology,MT
PRV019365,1572421779,OBGYN,VA
PRV019366,1242364474,Psychiatry,FL
PRV019367,1620797756,Family Medicine,WV
PRV019368,1796242218,Pediatrics,NV
PRV019369,1054303892,Orthopedics,AK
PRV019370,1565601409,OBGYN,AR
PRV019371,1041920940,Cardiology,LA
PRV019372,1169433769,Pediatrics,RI
PRV019373,1225866947,Psychiatry,IA
PRV019374,1571463897,OBGYN,ME
PRV019375,1222519028,Cardiology,WY
PRV019376,1085094870,Internal Medicine,VA
PRV019377,1599042955,Psychiatry,TN
PRV019378,1598962237,Pediatrics,NE
PRV019379,1233222846,Cardiology,CT
PRV019380,1358650628,Dermatology,UT
PRV019381,1039216209,Family Medicine,MT
PRV019382,1926193409,Internal Medicine,PA
PRV019383,1025059915,OBGYN,MN
PRV019384,1558524323,Family Medicine,FL
PRV019385,1849295405,Radiology,AL
PRV019386,1243758726,Pediatrics,LA
PRV019387,1854241055,Cardiology,NJ
PRV019388,1011996222,Emergency Medicine,IA
PRV019389,1781930570,Internal Medicine,OR
PRV019390,1298881456,Dermatology,NC
PRV019391,1625250807,OBGYN,KS
PRV019392,1255475263,Pediatrics,NV
PRV019393,1797751546,Pediatrics,CT
PRV019394,1097439765,Dermatology,MO
PRV019395,1523920525,Cardiology,RI
PRV019396,1657561249,Family Medicine,IL
PRV019397,1458741570,Family Medicine,KY
PRV019398,1753758312,Pediatrics,MS
PRV019399,1909763302,Orthopedics,WI
PRV019400,1162592848,Cardiology,CT
PRV019401,1929048618,Orthopedics,UT
PRV019402,1530041221,Dermatology,MD
PRV019403,1636892075,Dermatology,KS
PRV019404,1777118412,Psychiatry,MS
PRV019405,1738742438,Dermatology,OK
PRV019406,1078966526,Internal Medicine,MN
PRV019407,1991836130,Psychiatry,NY
PRV019408,1888470452,Internal Medicine,RI
PRV019409,1748408023,Internal Medicine,WY
PRV019410,1629763667,Internal Medicine,MN
PRV019411,1365206680,Orthopedics,MI
PRV019412,1253766529,Orthopedics,RI
PRV019413,1784387477,Cardiology,MD
PRV019414,1317439726,Cardiology,MD
PRV019415,1633992107,Radiology,HI
PRV019416,1889419019,OBGYN,AK
